CD_MUN,NR_TURNO,CD_CARGO,NR_VOTAVEL,SQ_CANDIDATO,QT_VOTOS
2607208,1,7,77655,170001610737,1
2607208,1,7,77666,170001610724,1
2607208,1,7,77710,170001610718,3
2607208,1,7,77713,170001610747,1
2607208,1,7,77777,170001610753,222
2607208,1,7,77888,170001610714,9
2607208,1,7,80000,170001600159,3
2607208,1,7,80180,170001600158,4
2607208,1,7,90000,170001610951,3
2607208,1,7,90190,170001723517,1
2607307,1,3,14,170001618273,15
2607307,1,3,21,170001715590,9
2607307,1,3,22,170001602587,1291
2607307,1,3,40,170001618087,5761
2607307,1,3,44,170001604111,1407
2607307,1,3,45,170001604087,248
2607307,1,3,50,170001715331,2
2607307,1,3,77,170001610442,5501
2607307,1,3,95,-1,597
2607307,1,3,96,-1,1982
2607307,1,5,95,-1,1031
2607307,1,5,96,-1,2031
2607307,1,5,130,170001618130,7413
2607307,1,5,160,170001601200,6
2607307,1,5,222,170001604083,1598
2607307,1,5,281,170001717122,6
2607307,1,5,444,170001609174,170
2607307,1,5,456,170001608748,98
2607307,1,5,500,170001613411,15
2607307,1,5,555,170001610248,4445
2607307,1,6,10,-3,27
2607307,1,6,11,-3,253
2607307,1,6,12,-3,104
2607307,1,6,13,-3,133
2607307,1,6,14,-3,12
2607307,1,6,15,-3,44
2607307,1,6,16,-3,4
2607307,1,6,18,-3,1
2607307,1,6,19,-3,31
2607307,1,6,20,-3,1
2607307,1,6,22,-3,30
2607307,1,6,23,-3,7
2607307,1,6,27,-3,1
2607307,1,6,33,-3,3
2607307,1,6,36,-3,1
2607307,1,6,40,-3,65
2607307,1,6,44,-3,10
2607307,1,6,45,-3,7
2607307,1,6,50,-3,2
2607307,1,6,51,-3,7
2607307,1,6,55,-3,22
2607307,1,6,65,-3,2
2607307,1,6,70,-3,19
2607307,1,6,77,-3,41
2607307,1,6,90,-3,9
2607307,1,6,95,-1,834
2607307,1,6,96,-1,501
2607307,1,6,1000,170001595454,54
2607307,1,6,1001,170001595459,1
2607307,1,6,1003,170001595470,1
2607307,1,6,1007,170001595461,1
2607307,1,6,1010,170001595473,15
2607307,1,6,1011,170001595460,10
2607307,1,6,1012,170001595468,13
2607307,1,6,1030,170001595464,1
2607307,1,6,1033,170001595466,32
2607307,1,6,1044,170001595453,1
2607307,1,6,1045,170001595471,1
2607307,1,6,1050,170001595469,2
2607307,1,6,1077,170001595463,1
2607307,1,6,1090,170001595472,2
2607307,1,6,1100,170001618620,10
2607307,1,6,1110,170001618602,4
2607307,1,6,1111,170001618611,72
2607307,1,6,1112,170001618608,3
2607307,1,6,1113,170001618612,3
2607307,1,6,1120,170001618614,16
2607307,1,6,1122,170001618605,66
2607307,1,6,1123,170001618603,49
2607307,1,6,1133,170001618616,9
2607307,1,6,1144,170001618604,2
2607307,1,6,1145,170001618621,1
2607307,1,6,1155,170001618609,16
2607307,1,6,1190,170001618622,6438
2607307,1,6,1199,170001618606,13
2607307,1,6,1200,170001618838,1
2607307,1,6,1201,170001724741,1
2607307,1,6,1212,170001618841,3
2607307,1,6,1213,170001618839,1
2607307,1,6,1221,170001618847,1
2607307,1,6,1222,170001618844,1
2607307,1,6,1230,170001618848,1
2607307,1,6,1234,170001618856,40
2607307,1,6,1236,170001618846,3
2607307,1,6,1244,170001618850,7
2607307,1,6,1246,170001618851,1
2607307,1,6,1277,170001618845,1
2607307,1,6,1300,170001609032,4
2607307,1,6,1301,170001609030,1
2607307,1,6,1310,170001609031,13
2607307,1,6,1311,170001609039,8
2607307,1,6,1313,170001609023,48
2607307,1,6,1314,170001609028,312
2607307,1,6,1320,170001609033,1
2607307,1,6,1331,170001609037,2
2607307,1,6,1333,170001609029,12
2607307,1,6,1340,170001609035,3
2607307,1,6,1344,170001609036,8
2607307,1,6,1370,170001609022,1
2607307,1,6,1400,170001620143,2
2607307,1,6,1401,170001620142,1
2607307,1,6,1444,170001620149,1
2607307,1,6,1500,170001613275,1
2607307,1,6,1515,170001613277,1985
2607307,1,6,1516,170001613281,3
2607307,1,6,1521,170001613264,1
2607307,1,6,1555,170001613278,4
2607307,1,6,1580,170001613276,2
2607307,1,6,1616,170001602541,1
2607307,1,6,1813,170001619580,1
2607307,1,6,1818,170001619597,71
2607307,1,6,1890,170001619587,19
2607307,1,6,1900,170001602561,2
2607307,1,6,1912,170001602581,1
2607307,1,6,1919,170001602580,5
2607307,1,6,1938,170001602571,2
2607307,1,6,1944,170001602560,2
2607307,1,6,2020,170001715427,1
2607307,1,6,2022,170001715431,3
2607307,1,6,2121,170001715592,3
2607307,1,6,2200,170001609087,110
2607307,1,6,2210,170001609070,26
2607307,1,6,2211,170001609075,7
2607307,1,6,2217,170001609078,1
2607307,1,6,2220,170001609088,1
2607307,1,6,2222,170001609080,838
2607307,1,6,2232,170001609066,1
2607307,1,6,2233,170001609086,100
2607307,1,6,2238,170001609089,5
2607307,1,6,2244,170001609085,80
2607307,1,6,2255,170001609082,1
2607307,1,6,2270,170001609079,3
2607307,1,6,2299,170001609073,4
2607307,1,6,2323,170001604097,11
2607307,1,6,2707,170001723346,1
2607307,1,6,2800,170001634992,203
2607307,1,6,2822,170001634998,1
2607307,1,6,2888,170001634987,5
2607307,1,6,2890,170001634982,1
2607307,1,6,2899,170001635000,1
2607307,1,6,3003,170001596605,3
2607307,1,6,3033,170001596600,1
2607307,1,6,3303,170001718012,1
2607307,1,6,3322,170001718006,1
2607307,1,6,4000,170001619895,394
2607307,1,6,4001,170001619896,5
2607307,1,6,4004,170001619891,3
2607307,1,6,4010,170001619897,1
2607307,1,6,4011,170001619894,68
2607307,1,6,4013,170001619902,3
2607307,1,6,4019,170001619889,13
2607307,1,6,4020,170001619892,159
2607307,1,6,4040,170001619899,105
2607307,1,6,4044,170001619893,66
2607307,1,6,4333,170001609025,3
2607307,1,6,4400,170001609134,5
2607307,1,6,4401,170001609122,159
2607307,1,6,4404,170001609113,3
2607307,1,6,4410,170001609117,4
2607307,1,6,4411,170001609132,35
2607307,1,6,4414,170001738823,14
2607307,1,6,4422,170001609116,1
2607307,1,6,4433,170001609111,4
2607307,1,6,4441,170001610769,1
2607307,1,6,4443,170001609129,1
2607307,1,6,4444,170001609112,123
2607307,1,6,4445,170001609128,1
2607307,1,6,4477,170001609123,1
2607307,1,6,4500,170001604099,1
2607307,1,6,4511,170001613161,63
2607307,1,6,4528,170001604102,1
2607307,1,6,4545,170001604098,2
2607307,1,6,4567,170001604106,1
2607307,1,6,4577,170001604092,1
2607307,1,6,5000,170001619584,7
2607307,1,6,5005,170001619588,2
2607307,1,6,5022,170001619583,1
2607307,1,6,5050,170001619581,1
2607307,1,6,5111,170001609641,1
2607307,1,6,5121,170001726567,1
2607307,1,6,5151,170001609646,3
2607307,1,6,5555,170001609929,12
2607307,1,6,6513,170001609044,4
2607307,1,6,7000,170001610405,4
2607307,1,6,7001,170001610410,10
2607307,1,6,7007,170001610408,5
2607307,1,6,7010,170001610400,6
2607307,1,6,7013,170001610417,2
2607307,1,6,7017,170001610394,4
2607307,1,6,7024,170001610396,1
2607307,1,6,7040,170001610403,31
2607307,1,6,7044,170001610418,6
2607307,1,6,7070,170001610411,2366
2607307,1,6,7077,170001610413,5
2607307,1,6,7700,170001610572,11
2607307,1,6,7707,170001728102,10
2607307,1,6,7710,170001610565,2
2607307,1,6,7711,170001610564,1
2607307,1,6,7712,170001610570,3
2607307,1,6,7713,170001610574,64
2607307,1,6,7744,170001610573,1
2607307,1,6,7777,170001610575,6
2607307,1,6,7789,170001610569,1
2607307,1,6,8080,170001600160,2
2607307,1,7,10,-3,11
2607307,1,7,11,-3,144
2607307,1,7,12,-3,29
2607307,1,7,13,-3,595
2607307,1,7,14,-3,20
2607307,1,7,18,-3,2
2607307,1,7,21,-3,3
2607307,1,7,22,-3,56
2607307,1,7,23,-3,4
2607307,1,7,27,-3,1
2607307,1,7,28,-3,2
2607307,1,7,35,-3,1
2607307,1,7,40,-3,241
2607307,1,7,43,-3,3
2607307,1,7,44,-3,68
2607307,1,7,45,-3,73
2607307,1,7,50,-3,1
2607307,1,7,51,-3,3
2607307,1,7,55,-3,286
2607307,1,7,65,-3,4
2607307,1,7,70,-3,54
2607307,1,7,77,-3,60
2607307,1,7,80,-3,2
2607307,1,7,90,-3,3
2607307,1,7,95,-1,819
2607307,1,7,96,-1,609
2607307,1,7,10000,170001595450,3
2607307,1,7,10123,170001595431,14
2607307,1,7,11000,170001618735,58
2607307,1,7,11111,170001618745,10
2607307,1,7,11115,170001618755,2
2607307,1,7,11123,170001618729,3
2607307,1,7,11200,170001618738,4
2607307,1,7,11211,170001618736,7
2607307,1,7,11222,170001618752,37
2607307,1,7,11234,170001618747,3
2607307,1,7,11311,170001618744,1
2607307,1,7,11333,170001618753,205
2607307,1,7,11411,170001729155,1
2607307,1,7,11444,170001618737,51
2607307,1,7,11511,170001618757,2500
2607307,1,7,11555,170001618756,1
2607307,1,7,11611,170001618728,1
2607307,1,7,11789,170001618748,1
2607307,1,7,11811,170001618739,1
2607307,1,7,12222,170001618929,1
2607307,1,7,12333,170001618942,1
2607307,1,7,12345,170001618937,12
2607307,1,7,12369,170001618933,1
2607307,1,7,12444,170001618936,1
2607307,1,7,13000,170001608965,5
2607307,1,7,13013,170001608966,2
2607307,1,7,13100,170001608960,13
2607307,1,7,13111,170001608981,17
2607307,1,7,13113,170001608984,1
2607307,1,7,13123,170001608977,159
2607307,1,7,13444,170001608976,3
2607307,1,7,13456,170001608961,3
2607307,1,7,13500,170001608959,1
2607307,1,7,13613,170001608980,89
2607307,1,7,13688,170001608967,20
2607307,1,7,13789,170001608958,1
2607307,1,7,18018,170001618422,3
2607307,1,7,21021,170001715594,4
2607307,1,7,22010,170001619693,7
2607307,1,7,22100,170001619712,7
2607307,1,7,22111,170001619716,3
2607307,1,7,22123,170001619717,2
2607307,1,7,22180,170001619702,1
2607307,1,7,22200,170001619686,1
2607307,1,7,22222,170001619685,847
2607307,1,7,22300,170001619707,16
2607307,1,7,22332,170001619723,86
2607307,1,7,22333,170001619722,1
2607307,1,7,22345,170001619697,1
2607307,1,7,22422,170001619721,1
2607307,1,7,22622,170001619710,5
2607307,1,7,22700,170001619691,1
2607307,1,7,22777,170001619689,1
2607307,1,7,22888,170001619704,1
2607307,1,7,23123,170001605494,1
2607307,1,7,23222,170001605491,1
2607307,1,7,27112,170001723372,1
2607307,1,7,28000,170001717071,4
2607307,1,7,36190,170001718653,1
2607307,1,7,40000,170001620388,31
2607307,1,7,40004,170001620373,2
2607307,1,7,40013,170001620368,3
2607307,1,7,40028,170001620375,1
2607307,1,7,40100,170001620395,2
2607307,1,7,40111,170001620377,167
2607307,1,7,40122,170001620367,9
2607307,1,7,40140,170001620398,1
2607307,1,7,40156,170001620402,5521
2607307,1,7,40159,170001620363,12
2607307,1,7,40190,170001620397,4
2607307,1,7,40222,170001620369,2
2607307,1,7,40333,170001620365,4
2607307,1,7,40413,170001620399,5
2607307,1,7,40456,170001620379,5
2607307,1,7,40500,170001620385,2
2607307,1,7,40555,170001620381,66
2607307,1,7,40654,170001620393,12
2607307,1,7,40678,170001620387,3
2607307,1,7,40777,170001620374,1
2607307,1,7,40999,170001620401,9
2607307,1,7,43333,170001608972,95
2607307,1,7,44000,170001609285,90
2607307,1,7,44111,170001609284,2578
2607307,1,7,44144,170001613821,1
2607307,1,7,44225,170001609271,6
2607307,1,7,44333,170001609299,1
2607307,1,7,44444,170001609265,3
2607307,1,7,44445,170001609286,1
2607307,1,7,44477,170001609296,2
2607307,1,7,44555,170001609274,2
2607307,1,7,44556,170001609261,1
2607307,1,7,44567,170001609279,1
2607307,1,7,44613,170001609283,26
2607307,1,7,44678,170001609307,58
2607307,1,7,44777,170001609260,8
2607307,1,7,44999,170001609281,1
2607307,1,7,45000,170001605464,1
2607307,1,7,45045,170001605476,8
2607307,1,7,45111,170001605485,5
2607307,1,7,45500,170001605468,28
2607307,1,7,45555,170001605482,31
2607307,1,7,45678,170001605490,1
2607307,1,7,45800,170001605465,18
2607307,1,7,50000,170001618395,1
2607307,1,7,50013,170001618407,10
2607307,1,7,50123,170001618401,2
2607307,1,7,50180,170001618417,1
2607307,1,7,50444,170001724245,1
2607307,1,7,50555,170001618414,1
2607307,1,7,51000,170001609852,87
2607307,1,7,51111,170001609886,1
2607307,1,7,51500,170001609884,3
2607307,1,7,51510,170001609862,3
2607307,1,7,51651,170001609859,3
2607307,1,7,51999,170001609860,81
2607307,1,7,55555,170001609931,13
2607307,1,7,65113,170001608956,1
2607307,1,7,65123,170001608952,2
2607307,1,7,70011,170001613436,1
2607307,1,7,70013,170001613421,385
2607307,1,7,70070,170001613426,1
2607307,1,7,70077,170001613423,1
2607307,1,7,70123,170001613430,10
2607307,1,7,70420,170001613420,2
2607307,1,7,70700,170001613434,2
2607307,1,7,70800,170001613429,1
2607307,1,7,77055,170001610739,11
2607307,1,7,77100,170001610727,6
2607307,1,7,77111,170001610750,2
2607307,1,7,77122,170001610751,1
2607307,1,7,77123,170001610741,11
2607307,1,7,77133,170001610733,1
2607307,1,7,77333,170001610725,1
2607307,1,7,77511,170001610749,4
2607307,1,7,77555,170001610732,1
2607307,1,7,77655,170001610737,7
2607307,1,7,77777,170001610753,3
2607307,1,7,90000,170001610951,1
2607406,1,3,14,170001618273,3
2607406,1,3,21,170001715590,5
2607406,1,3,22,170001602587,141
2607406,1,3,40,170001618087,750
2607406,1,3,44,170001604111,1309
2607406,1,3,45,170001604087,154
2607406,1,3,50,170001715331,14
2607406,1,3,77,170001610442,837
2607406,1,3,95,-1,88
2607406,1,3,96,-1,266
2607406,1,5,95,-1,192
2607406,1,5,96,-1,291
2607406,1,5,130,170001618130,1703
2607406,1,5,160,170001601200,6
2607406,1,5,222,170001604083,366
2607406,1,5,281,170001717122,1
2607406,1,5,444,170001609174,247
2607406,1,5,456,170001608748,272
2607406,1,5,500,170001613411,27
2607406,1,5,555,170001610248,462
2607406,1,6,11,-3,12
2607406,1,6,12,-3,5
2607406,1,6,13,-3,20
2607406,1,6,14,-3,3
2607406,1,6,22,-3,6
2607406,1,6,28,-3,1
2607406,1,6,40,-3,25
2607406,1,6,44,-3,4
2607406,1,6,45,-3,1
2607406,1,6,55,-3,4
2607406,1,6,65,-3,1
2607406,1,6,77,-3,2
2607406,1,6,80,-3,1
2607406,1,6,95,-1,95
2607406,1,6,96,-1,72
2607406,1,6,1000,170001595454,4
2607406,1,6,1010,170001595473,2
2607406,1,6,1012,170001595468,24
2607406,1,6,1050,170001595469,1
2607406,1,6,1100,170001618620,2
2607406,1,6,1111,170001618611,1179
2607406,1,6,1113,170001618612,1
2607406,1,6,1122,170001618605,4
2607406,1,6,1144,170001618604,32
2607406,1,6,1190,170001618622,3
2607406,1,6,1212,170001618841,3
2607406,1,6,1233,170001618853,1
2607406,1,6,1234,170001618856,3
2607406,1,6,1240,170001618836,1
2607406,1,6,1310,170001609031,3
2607406,1,6,1311,170001609039,23
2607406,1,6,1313,170001609023,4
2607406,1,6,1314,170001609028,237
2607406,1,6,1331,170001609037,2
2607406,1,6,1333,170001609029,111
2607406,1,6,1344,170001609036,1
2607406,1,6,1444,170001620149,1
2607406,1,6,1500,170001613275,1
2607406,1,6,1502,170001613271,3
2607406,1,6,1515,170001613277,3
2607406,1,6,1555,170001613278,3
2607406,1,6,1580,170001613276,30
2607406,1,6,1616,170001602541,4
2607406,1,6,1811,170001619590,1
2607406,1,6,1818,170001619597,18
2607406,1,6,1919,170001602580,2
2607406,1,6,1933,170001602570,6
2607406,1,6,1944,170001602560,5
2607406,1,6,2200,170001609087,23
2607406,1,6,2210,170001609070,19
2607406,1,6,2211,170001609075,2
2607406,1,6,2222,170001609080,16
2607406,1,6,2232,170001609066,1
2607406,1,6,2233,170001609086,205
2607406,1,6,2299,170001609073,1
2607406,1,6,2323,170001604097,1
2607406,1,6,2800,170001634992,20
2607406,1,6,3609,170001718779,1
2607406,1,6,4000,170001619895,450
2607406,1,6,4001,170001619896,6
2607406,1,6,4004,170001619891,1
2607406,1,6,4010,170001619897,8
2607406,1,6,4011,170001619894,25
2607406,1,6,4019,170001619889,4
2607406,1,6,4020,170001619892,1
2607406,1,6,4040,170001619899,149
2607406,1,6,4044,170001619893,8
2607406,1,6,4333,170001609025,1
2607406,1,6,4400,170001609134,1
2607406,1,6,4401,170001609122,49
2607406,1,6,4410,170001609117,182
2607406,1,6,4441,170001610769,1
2607406,1,6,4444,170001609112,6
2607406,1,6,4477,170001609123,3
2607406,1,6,4500,170001604099,3
2607406,1,6,5000,170001619584,40
2607406,1,6,5005,170001619588,2
2607406,1,6,5050,170001619581,6
2607406,1,6,5051,170001724241,1
2607406,1,6,5088,170001619586,2
2607406,1,6,5100,170001609649,3
2607406,1,6,5111,170001609641,16
2607406,1,6,5555,170001609929,2
2607406,1,6,6513,170001609044,71
2607406,1,6,7033,170001610397,1
2607406,1,6,7040,170001610403,12
2607406,1,6,7070,170001610411,15
2607406,1,6,7077,170001610413,1
2607406,1,6,7700,170001610572,38
2607406,1,6,7710,170001610565,1
2607406,1,6,7711,170001610564,13
2607406,1,6,7712,170001610570,16
2607406,1,6,7713,170001610574,168
2607406,1,6,7777,170001610575,2
2607406,1,7,10,-3,2
2607406,1,7,11,-3,24
2607406,1,7,12,-3,2
2607406,1,7,13,-3,65
2607406,1,7,14,-3,4
2607406,1,7,16,-3,1
2607406,1,7,22,-3,7
2607406,1,7,40,-3,20
2607406,1,7,43,-3,1
2607406,1,7,44,-3,15
2607406,1,7,45,-3,10
2607406,1,7,50,-3,2
2607406,1,7,55,-3,15
2607406,1,7,70,-3,1
2607406,1,7,77,-3,10
2607406,1,7,95,-1,71
2607406,1,7,96,-1,84
2607406,1,7,10123,170001595431,14
2607406,1,7,10381,170001595426,2
2607406,1,7,10555,170001595440,1
2607406,1,7,11000,170001618735,12
2607406,1,7,11022,170001618743,1
2607406,1,7,11111,170001618745,6
2607406,1,7,11144,170001618732,5
2607406,1,7,11222,170001618752,1
2607406,1,7,11333,170001618753,1
2607406,1,7,11411,170001729155,1
2607406,1,7,11440,170001618751,1
2607406,1,7,11444,170001618737,1576
2607406,1,7,11511,170001618757,1
2607406,1,7,11555,170001618756,1
2607406,1,7,11611,170001618728,2
2607406,1,7,12222,170001618929,1
2607406,1,7,13000,170001608965,8
2607406,1,7,13100,170001608960,19
2607406,1,7,13111,170001608981,56
2607406,1,7,13123,170001608977,175
2607406,1,7,13180,170001608963,1
2607406,1,7,13613,170001608980,2
2607406,1,7,13688,170001608967,10
2607406,1,7,13789,170001608958,2
2607406,1,7,14101,170001619985,1
2607406,1,7,18000,170001618398,4
2607406,1,7,18111,170001618421,6
2607406,1,7,21021,170001715594,1
2607406,1,7,22010,170001619693,4
2607406,1,7,22100,170001619712,4
2607406,1,7,22123,170001619717,2
2607406,1,7,22222,170001619685,3
2607406,1,7,22300,170001619707,3
2607406,1,7,22332,170001619723,2
2607406,1,7,22555,170001619684,1
2607406,1,7,23232,170001605487,1
2607406,1,7,28000,170001717071,4
2607406,1,7,35000,170001722252,1
2607406,1,7,40000,170001620388,7
2607406,1,7,40004,170001620373,1
2607406,1,7,40013,170001620368,2
2607406,1,7,40040,170001620380,1
2607406,1,7,40111,170001620377,2
2607406,1,7,40122,170001620367,4
2607406,1,7,40190,170001620397,2
2607406,1,7,40234,170001620384,2
2607406,1,7,40413,170001620399,1
2607406,1,7,40444,170001620394,1
2607406,1,7,40555,170001620381,587
2607406,1,7,40678,170001620387,12
2607406,1,7,40789,170001620376,2
2607406,1,7,40999,170001620401,1
2607406,1,7,43333,170001608972,9
2607406,1,7,43555,170001608973,1
2607406,1,7,44000,170001609285,7
2607406,1,7,44111,170001609284,3
2607406,1,7,44123,170001609264,4
2607406,1,7,44144,170001613821,2
2607406,1,7,44222,170001609297,2
2607406,1,7,44444,170001609265,4
2607406,1,7,44477,170001609296,6
2607406,1,7,44567,170001609279,1
2607406,1,7,44613,170001609283,6
2607406,1,7,44678,170001609307,2
2607406,1,7,45500,170001605468,18
2607406,1,7,45555,170001605482,3
2607406,1,7,50100,170001618403,1
2607406,1,7,50180,170001618417,22
2607406,1,7,51000,170001609852,9
2607406,1,7,51444,170001609851,1
2607406,1,7,51500,170001609884,1
2607406,1,7,51651,170001609859,1
2607406,1,7,51789,170001609864,3
2607406,1,7,65013,170001608979,1
2607406,1,7,65123,170001608952,3
2607406,1,7,65400,170001608953,1
2607406,1,7,77055,170001610739,3
2607406,1,7,77077,170001610719,1
2607406,1,7,77100,170001610727,4
2607406,1,7,77111,170001610750,350
2607406,1,7,77122,170001610751,1
2607406,1,7,77123,170001610741,199
2607406,1,7,77713,170001610747,2
2607406,1,7,77777,170001610753,1
2607505,1,3,14,170001618273,18
2607505,1,3,16,170001601203,3
2607505,1,3,21,170001715590,16
2607505,1,3,22,170001602587,709
2607505,1,3,40,170001618087,4182
2607505,1,3,44,170001604111,2477
2607505,1,3,45,170001604087,1075
2607505,1,3,50,170001715331,5
2607505,1,3,77,170001610442,4023
2607505,1,3,95,-1,442
2607505,1,3,96,-1,1765
2607505,1,5,95,-1,829
2607505,1,5,96,-1,1904
2607505,1,5,130,170001618130,8107
2607505,1,5,160,170001601200,1
2607505,1,5,222,170001604083,1360
2607505,1,5,444,170001609174,371
2607505,1,5,456,170001608748,90
2607505,1,5,500,170001613411,8
2607505,1,5,555,170001610248,2045
2607505,1,6,10,-3,24
2607505,1,6,11,-3,111
2607505,1,6,12,-3,69
2607505,1,6,13,-3,114
2607505,1,6,14,-3,14
2607505,1,6,15,-3,6
2607505,1,6,16,-3,38
2607505,1,6,18,-3,4
2607505,1,6,19,-3,120
2607505,1,6,20,-3,1
2607505,1,6,21,-3,6
2607505,1,6,22,-3,25
2607505,1,6,23,-3,18
2607505,1,6,28,-3,3
2607505,1,6,29,-3,1
2607505,1,6,35,-3,1
2607505,1,6,36,-3,2
2607505,1,6,40,-3,61
2607505,1,6,43,-3,1
2607505,1,6,44,-3,10
2607505,1,6,45,-3,11
2607505,1,6,55,-3,6
2607505,1,6,65,-3,2
2607505,1,6,70,-3,3
2607505,1,6,77,-3,18
2607505,1,6,80,-3,2
2607505,1,6,90,-3,4
2607505,1,6,95,-1,572
2607505,1,6,96,-1,460
2607505,1,6,1000,170001595454,17
2607505,1,6,1001,170001595459,1
2607505,1,6,1010,170001595473,25
2607505,1,6,1012,170001595468,24
2607505,1,6,1022,170001595455,1
2607505,1,6,1033,170001595466,3
2607505,1,6,1100,170001618620,2789
2607505,1,6,1110,170001618602,18
2607505,1,6,1111,170001618611,128
2607505,1,6,1112,170001618608,10
2607505,1,6,1113,170001618612,2
2607505,1,6,1120,170001618614,2
2607505,1,6,1122,170001618605,87
2607505,1,6,1123,170001618603,16
2607505,1,6,1133,170001618616,8
2607505,1,6,1136,170001618610,2
2607505,1,6,1144,170001618604,1
2607505,1,6,1145,170001618621,1
2607505,1,6,1155,170001618609,105
2607505,1,6,1161,170001618615,3
2607505,1,6,1166,170001618613,3
2607505,1,6,1170,170001618618,1
2607505,1,6,1190,170001618622,86
2607505,1,6,1199,170001618606,14
2607505,1,6,1200,170001618838,7
2607505,1,6,1210,170001618843,1
2607505,1,6,1212,170001618841,5
2607505,1,6,1213,170001618839,4
2607505,1,6,1214,170001618854,5
2607505,1,6,1221,170001618847,1
2607505,1,6,1222,170001618844,1
2607505,1,6,1230,170001618848,1
2607505,1,6,1233,170001618853,3
2607505,1,6,1234,170001618856,18
2607505,1,6,1236,170001618846,3
2607505,1,6,1245,170001618849,3
2607505,1,6,1255,170001618837,1
2607505,1,6,1300,170001609032,3
2607505,1,6,1301,170001609030,10
2607505,1,6,1310,170001609031,8
2607505,1,6,1311,170001609039,13
2607505,1,6,1313,170001609023,27
2607505,1,6,1314,170001609028,601
2607505,1,6,1331,170001609037,2
2607505,1,6,1333,170001609029,10
2607505,1,6,1340,170001609035,1
2607505,1,6,1344,170001609036,4
2607505,1,6,1414,170001620146,2
2607505,1,6,1441,170001620141,1
2607505,1,6,1444,170001620149,1
2607505,1,6,1500,170001613275,2
2607505,1,6,1510,170001613283,2
2607505,1,6,1515,170001613277,16
2607505,1,6,1516,170001613281,1
2607505,1,6,1555,170001613278,7
2607505,1,6,1580,170001613276,3
2607505,1,6,1616,170001602541,22
2607505,1,6,1800,170001619602,4
2607505,1,6,1818,170001619597,82
2607505,1,6,1900,170001602561,3
2607505,1,6,1909,170001602578,1
2607505,1,6,1911,170001602566,13
2607505,1,6,1912,170001602581,1
2607505,1,6,1919,170001602580,6064
2607505,1,6,1929,170001602572,1
2607505,1,6,1933,170001602570,11
2607505,1,6,1938,170001602571,1
2607505,1,6,1944,170001602560,12
2607505,1,6,1955,170001602567,1
2607505,1,6,1991,170001602582,13
2607505,1,6,1999,170001602574,5
2607505,1,6,2020,170001715427,1
2607505,1,6,2022,170001715431,1
2607505,1,6,2121,170001715592,3
2607505,1,6,2200,170001609087,87
2607505,1,6,2202,170001609068,1
2607505,1,6,2210,170001609070,32
2607505,1,6,2211,170001609075,6
2607505,1,6,2217,170001609078,4
2607505,1,6,2222,170001609080,51
2607505,1,6,2232,170001609066,2
2607505,1,6,2233,170001609086,909
2607505,1,6,2238,170001609089,8
2607505,1,6,2266,170001609064,1
2607505,1,6,2323,170001604097,16
2607505,1,6,2713,170001723360,1
2607505,1,6,2721,170001723352,1
2607505,1,6,2800,170001634992,133
2607505,1,6,3003,170001596605,1
2607505,1,6,3030,170001596602,4
2607505,1,6,3311,170001718022,1
2607505,1,6,3322,170001718006,1
2607505,1,6,3333,170001718009,1
2607505,1,6,3345,170001718030,1
2607505,1,6,3600,170001718769,1
2607505,1,6,3660,170001718780,1
2607505,1,6,4000,170001619895,570
2607505,1,6,4001,170001619896,10
2607505,1,6,4004,170001619891,23
2607505,1,6,4009,170001619900,1
2607505,1,6,4010,170001619897,78
2607505,1,6,4011,170001619894,5
2607505,1,6,4013,170001619902,1
2607505,1,6,4019,170001619889,2
2607505,1,6,4020,170001619892,5
2607505,1,6,4040,170001619899,57
2607505,1,6,4044,170001619893,7
2607505,1,6,4333,170001609025,9
2607505,1,6,4343,170001609026,1
2607505,1,6,4400,170001609134,12
2607505,1,6,4401,170001609122,69
2607505,1,6,4410,170001609117,7
2607505,1,6,4433,170001609111,11
2607505,1,6,4444,170001609112,13
2607505,1,6,4452,170001609131,1
2607505,1,6,4454,170001729638,1
2607505,1,6,4455,170001609130,1
2607505,1,6,4456,170001609114,1
2607505,1,6,4477,170001609123,1
2607505,1,6,4499,170001609121,33
2607505,1,6,4500,170001604099,1
2607505,1,6,4550,170001604095,1
2607505,1,6,4567,170001604106,2
2607505,1,6,4588,170001604096,1
2607505,1,6,5000,170001619584,19
2607505,1,6,5018,170001619592,1
2607505,1,6,5555,170001609929,2
2607505,1,6,6513,170001609044,23
2607505,1,6,7000,170001610405,1
2607505,1,6,7024,170001610396,2
2607505,1,6,7040,170001610403,9
2607505,1,6,7055,170001610402,2
2607505,1,6,7070,170001610411,207
2607505,1,6,7077,170001610413,19
2607505,1,6,7700,170001610572,53
2607505,1,6,7711,170001610564,1
2607505,1,6,7713,170001610574,61
2607505,1,6,7755,170001610571,2
2607505,1,6,7777,170001610575,63
2607505,1,6,7788,170001610566,1
2607505,1,6,7789,170001610569,1
2607505,1,6,9090,170001723515,1
2607505,1,7,10,-3,12
2607505,1,7,11,-3,108
2607505,1,7,12,-3,27
2607505,1,7,13,-3,496
2607505,1,7,14,-3,13
2607505,1,7,16,-3,6
2607505,1,7,18,-3,2
2607505,1,7,21,-3,3
2607505,1,7,22,-3,58
2607505,1,7,23,-3,2
2607505,1,7,28,-3,2
2607505,1,7,33,-3,5
2607505,1,7,35,-3,2
2607505,1,7,36,-3,3
2607505,1,7,40,-3,104
