NR_TURNO,CD_MUN,CD_CARGO,NR_VOTAVEL,QT_VOTOS
1,2608800,5,50,41
1,2608800,5,55,2179
1,2608800,6,10,9156
1,2608800,6,11,1312
1,2608800,6,12,502
1,2608800,6,13,458
1,2608800,6,14,15
1,2608800,6,15,564
1,2608800,6,18,279
1,2608800,6,19,85
1,2608800,6,20,6
1,2608800,6,21,6
1,2608800,6,22,1342
1,2608800,6,23,80
1,2608800,6,27,1
1,2608800,6,28,297
1,2608800,6,30,21
1,2608800,6,33,7
1,2608800,6,35,1
1,2608800,6,36,3
1,2608800,6,40,3646
1,2608800,6,43,131
1,2608800,6,44,3506
1,2608800,6,45,23
1,2608800,6,50,108
1,2608800,6,51,4
1,2608800,6,55,22
1,2608800,6,65,24
1,2608800,6,70,82
1,2608800,6,77,225
1,2608800,6,80,3
1,2608800,6,90,4
1,2608800,7,10,10830
1,2608800,7,11,656
1,2608800,7,12,96
1,2608800,7,13,736
1,2608800,7,14,15
1,2608800,7,16,1
1,2608800,7,18,45
1,2608800,7,21,7
1,2608800,7,22,793
1,2608800,7,23,12
1,2608800,7,27,1
1,2608800,7,28,35
1,2608800,7,29,3
1,2608800,7,33,3
1,2608800,7,36,3
1,2608800,7,40,4265
1,2608800,7,43,167
1,2608800,7,44,855
1,2608800,7,45,805
1,2608800,7,50,45
1,2608800,7,51,54
1,2608800,7,55,94
1,2608800,7,65,91
1,2608800,7,70,38
1,2608800,7,77,2204
1,2608800,7,90,3
1,2608909,3,14,30
1,2608909,3,16,6
1,2608909,3,21,111
1,2608909,3,22,4776
1,2608909,3,35,4
1,2608909,3,40,4581
1,2608909,3,44,7427
1,2608909,3,45,5174
1,2608909,3,50,44
1,2608909,3,77,9156
1,2608909,5,13,16326
1,2608909,5,16,67
1,2608909,5,22,7450
1,2608909,5,28,43
1,2608909,5,29,6
1,2608909,5,44,860
1,2608909,5,45,426
1,2608909,5,50,190
1,2608909,5,55,3118
1,2608909,6,10,662
1,2608909,6,11,2006
1,2608909,6,12,244
1,2608909,6,13,1110
1,2608909,6,14,29
1,2608909,6,15,585
1,2608909,6,16,13
1,2608909,6,18,766
1,2608909,6,19,10921
1,2608909,6,20,12
1,2608909,6,21,13
1,2608909,6,22,2085
1,2608909,6,23,170
1,2608909,6,27,1
1,2608909,6,28,177
1,2608909,6,29,1
1,2608909,6,30,22
1,2608909,6,33,12
1,2608909,6,35,4
1,2608909,6,36,27
1,2608909,6,40,3717
1,2608909,6,43,80
1,2608909,6,44,503
1,2608909,6,45,83
1,2608909,6,50,483
1,2608909,6,51,32
1,2608909,6,55,24
1,2608909,6,65,79
1,2608909,6,70,7718
1,2608909,6,77,1267
1,2608909,6,80,24
1,2608909,6,90,4
1,2608909,7,10,2290
1,2608909,7,11,6139
1,2608909,7,12,335
1,2608909,7,13,2909
1,2608909,7,14,37
1,2608909,7,16,3
1,2608909,7,18,154
1,2608909,7,21,22
1,2608909,7,22,2136
1,2608909,7,23,79
1,2608909,7,27,1
1,2608909,7,28,51
1,2608909,7,33,3
1,2608909,7,35,9
1,2608909,7,36,37
1,2608909,7,40,6398
1,2608909,7,43,919
1,2608909,7,44,3233
1,2608909,7,45,319
1,2608909,7,50,342
1,2608909,7,51,244
1,2608909,7,55,239
1,2608909,7,65,126
1,2608909,7,70,315
1,2608909,7,77,5105
1,2608909,7,80,6
1,2608909,7,90,7
1,2609006,3,14,21
1,2609006,3,16,2
1,2609006,3,21,26
1,2609006,3,22,2806
1,2609006,3,35,1
1,2609006,3,40,2884
1,2609006,3,44,647
1,2609006,3,45,1694
1,2609006,3,50,8
1,2609006,3,77,4406
1,2609006,5,13,5016
1,2609006,5,16,7
1,2609006,5,22,3283
1,2609006,5,28,3
1,2609006,5,44,91
1,2609006,5,45,123
1,2609006,5,50,26
1,2609006,5,55,3132
1,2609006,6,10,304
1,2609006,6,11,6069
1,2609006,6,12,333
1,2609006,6,13,1375
1,2609006,6,14,17
1,2609006,6,15,281
1,2609006,6,16,2
1,2609006,6,18,93
1,2609006,6,19,51
1,2609006,6,20,2
1,2609006,6,21,6
1,2609006,6,22,1280
1,2609006,6,23,65
1,2609006,6,28,67
1,2609006,6,30,7
1,2609006,6,33,4
1,2609006,6,35,3
1,2609006,6,36,6
1,2609006,6,40,2997
1,2609006,6,43,7
1,2609006,6,44,148
1,2609006,6,45,10
1,2609006,6,50,73
1,2609006,6,51,5
1,2609006,6,55,23
1,2609006,6,65,4
1,2609006,6,70,87
1,2609006,6,77,70
1,2609006,6,80,3
1,2609006,6,90,1
1,2609006,7,10,154
1,2609006,7,11,7613
1,2609006,7,12,79
1,2609006,7,13,928
1,2609006,7,14,6
1,2609006,7,16,1
1,2609006,7,18,7
1,2609006,7,21,10
1,2609006,7,22,477
1,2609006,7,23,13
1,2609006,7,27,1
1,2609006,7,28,5
1,2609006,7,29,1
1,2609006,7,33,1
1,2609006,7,36,20
1,2609006,7,40,3129
1,2609006,7,43,42
1,2609006,7,44,93
1,2609006,7,45,68
1,2609006,7,50,45
1,2609006,7,51,38
1,2609006,7,55,164
1,2609006,7,65,20
1,2609006,7,70,19
1,2609006,7,77,616
1,2609006,7,80,1
1,2609006,7,90,1
1,2609105,3,14,6
1,2609105,3,16,1
1,2609105,3,21,4
1,2609105,3,22,702
1,2609105,3,35,1
1,2609105,3,40,1027
1,2609105,3,44,973
1,2609105,3,45,1502
1,2609105,3,50,1
1,2609105,3,77,2963
1,2609105,5,13,2125
1,2609105,5,16,12
1,2609105,5,22,1043
1,2609105,5,28,6
1,2609105,5,44,471
1,2609105,5,45,778
1,2609105,5,50,9
1,2609105,5,55,2167
1,2609105,6,10,150
1,2609105,6,11,1144
1,2609105,6,12,56
1,2609105,6,13,384
1,2609105,6,14,9
1,2609105,6,15,68
1,2609105,6,18,51
1,2609105,6,19,88
1,2609105,6,20,7
1,2609105,6,21,1
1,2609105,6,22,379
1,2609105,6,23,54
1,2609105,6,27,1
1,2609105,6,28,39
1,2609105,6,30,13
1,2609105,6,33,7
1,2609105,6,36,9
1,2609105,6,40,360
1,2609105,6,43,1315
1,2609105,6,44,607
1,2609105,6,45,23
1,2609105,6,50,37
1,2609105,6,51,6
1,2609105,6,55,7
1,2609105,6,65,13
1,2609105,6,70,2540
1,2609105,6,77,76
1,2609105,6,80,2
1,2609105,6,90,2
1,2609105,7,10,104
1,2609105,7,11,444
1,2609105,7,12,73
1,2609105,7,13,179
1,2609105,7,14,4
1,2609105,7,18,7
1,2609105,7,21,3
1,2609105,7,22,164
1,2609105,7,23,7
1,2609105,7,28,3
1,2609105,7,33,5
1,2609105,7,35,2
1,2609105,7,36,5
1,2609105,7,40,3469
1,2609105,7,43,829
1,2609105,7,44,1992
1,2609105,7,45,71
1,2609105,7,50,14
1,2609105,7,51,24
1,2609105,7,55,129
1,2609105,7,65,9
1,2609105,7,70,50
1,2609105,7,77,87
1,2609105,7,80,1
1,2609105,7,90,1
1,2609154,3,14,16
1,2609154,3,16,5
1,2609154,3,21,3
1,2609154,3,22,257
1,2609154,3,40,3680
1,2609154,3,44,1658
1,2609154,3,45,444
1,2609154,3,50,6
1,2609154,3,77,2237
1,2609154,5,13,6150
1,2609154,5,16,1
1,2609154,5,22,837
1,2609154,5,28,1
1,2609154,5,44,140
1,2609154,5,45,38
1,2609154,5,50,1
1,2609154,5,55,837
1,2609154,6,10,1293
1,2609154,6,11,3869
1,2609154,6,12,52
1,2609154,6,13,1941
1,2609154,6,14,13
1,2609154,6,15,10
1,2609154,6,16,6
1,2609154,6,18,35
1,2609154,6,19,208
1,2609154,6,22,358
1,2609154,6,23,4
1,2609154,6,28,55
1,2609154,6,30,4
1,2609154,6,40,640
1,2609154,6,43,3
1,2609154,6,44,45
1,2609154,6,50,3
1,2609154,6,51,2
1,2609154,6,55,7
1,2609154,6,65,16
1,2609154,6,70,434
1,2609154,6,77,96
1,2609154,6,90,3
1,2609154,7,10,24
1,2609154,7,11,4857
1,2609154,7,12,20
1,2609154,7,13,2058
1,2609154,7,14,9
1,2609154,7,16,1
1,2609154,7,18,3
1,2609154,7,22,64
1,2609154,7,23,3
1,2609154,7,27,1
1,2609154,7,28,2
1,2609154,7,33,1
1,2609154,7,40,1790
1,2609154,7,43,13
1,2609154,7,44,46
1,2609154,7,45,41
1,2609154,7,50,4
1,2609154,7,51,45
1,2609154,7,55,49
1,2609154,7,65,2
1,2609154,7,70,6
1,2609154,7,77,56
1,2609204,3,14,12
1,2609204,3,21,1
1,2609204,3,22,814
1,2609204,3,35,2
1,2609204,3,40,1712
1,2609204,3,44,400
1,2609204,3,45,766
1,2609204,3,50,1
1,2609204,3,77,1837
1,2609204,5,13,2776
1,2609204,5,16,3
1,2609204,5,22,1953
1,2609204,5,28,7
1,2609204,5,44,112
1,2609204,5,45,50
1,2609204,5,50,4
1,2609204,5,55,310
1,2609204,6,10,186
1,2609204,6,11,1180
1,2609204,6,12,38
1,2609204,6,13,89
1,2609204,6,14,5
1,2609204,6,15,22
1,2609204,6,16,1
1,2609204,6,18,30
1,2609204,6,19,12
1,2609204,6,20,2
1,2609204,6,21,1
1,2609204,6,22,240
1,2609204,6,23,13
1,2609204,6,28,18
1,2609204,6,30,2
1,2609204,6,33,11
1,2609204,6,40,101
1,2609204,6,43,1930
1,2609204,6,44,700
1,2609204,6,45,50
1,2609204,6,50,11
1,2609204,6,51,1
1,2609204,6,65,13
1,2609204,6,70,1260
1,2609204,6,77,67
1,2609204,7,10,38
1,2609204,7,11,1066
1,2609204,7,12,5
1,2609204,7,13,168
1,2609204,7,14,7
1,2609204,7,18,4
1,2609204,7,21,1
1,2609204,7,22,192
1,2609204,7,23,6
1,2609204,7,28,6
1,2609204,7,33,3
1,2609204,7,35,4
1,2609204,7,36,1
1,2609204,7,40,2513
1,2609204,7,43,85
1,2609204,7,44,297
1,2609204,7,45,1323
1,2609204,7,50,4
1,2609204,7,51,7
1,2609204,7,55,13
1,2609204,7,65,94
1,2609204,7,70,32
1,2609204,7,77,30
1,2609204,7,90,1
1,2609303,3,14,12
1,2609303,3,16,1
1,2609303,3,21,4
1,2609303,3,22,524
1,2609303,3,29,1
1,2609303,3,40,2794
1,2609303,3,44,1572
1,2609303,3,45,490
1,2609303,3,50,4
1,2609303,3,77,2343
1,2609303,5,13,3953
1,2609303,5,16,5
1,2609303,5,22,906
1,2609303,5,44,504
1,2609303,5,45,421
1,2609303,5,50,7
1,2609303,5,55,1584
1,2609303,6,10,1248
1,2609303,6,11,698
1,2609303,6,12,53
1,2609303,6,13,325
1,2609303,6,14,11
1,2609303,6,15,51
1,2609303,6,16,2
1,2609303,6,18,44
1,2609303,6,19,15
1,2609303,6,20,2
1,2609303,6,21,3
1,2609303,6,22,273
1,2609303,6,23,8
1,2609303,6,28,81
1,2609303,6,30,22
1,2609303,6,33,10
1,2609303,6,36,1
1,2609303,6,40,3544
1,2609303,6,43,2
1,2609303,6,44,943
1,2609303,6,45,20
1,2609303,6,50,21
1,2609303,6,51,12
1,2609303,6,55,11
1,2609303,6,65,158
1,2609303,6,70,61
1,2609303,6,77,685
1,2609303,6,80,5
1,2609303,7,10,140
1,2609303,7,11,496
1,2609303,7,12,16
1,2609303,7,13,454
1,2609303,7,14,9
1,2609303,7,16,1
1,2609303,7,18,43
1,2609303,7,21,1
1,2609303,7,22,232
1,2609303,7,23,6
1,2609303,7,27,1
1,2609303,7,28,3
1,2609303,7,33,14
1,2609303,7,36,1
1,2609303,7,40,3838
1,2609303,7,43,49
1,2609303,7,44,579
1,2609303,7,45,130
1,2609303,7,50,21
1,2609303,7,51,460
1,2609303,7,55,122
1,2609303,7,65,947
1,2609303,7,70,12
1,2609303,7,77,774
1,2609303,7,90,3
1,2609402,3,14,39
1,2609402,3,16,9
1,2609402,3,21,171
1,2609402,3,22,7117
1,2609402,3,29,7
1,2609402,3,35,22
1,2609402,3,40,5006
1,2609402,3,44,3987
1,2609402,3,45,8287
1,2609402,3,50,120
1,2609402,3,77,8459
1,2609402,5,13,14806
1,2609402,5,16,51
1,2609402,5,22,9958
1,2609402,5,28,179
1,2609402,5,29,9
1,2609402,5,44,1273
1,2609402,5,45,788
1,2609402,5,50,288
1,2609402,5,55,2362
1,2609402,6,10,1660
1,2609402,6,11,8753
1,2609402,6,12,382
1,2609402,6,13,1592
1,2609402,6,14,27
1,2609402,6,15,2874
1,2609402,6,16,12
1,2609402,6,18,902
1,2609402,6,19,4971
1,2609402,6,20,74
1,2609402,6,21,25
1,2609402,6,22,4460
1,2609402,6,23,273
1,2609402,6,27,28
1,2609402,6,28,211
1,2609402,6,29,9
1,2609402,6,30,25
1,2609402,6,33,374
1,2609402,6,35,17
1,2609402,6,36,18
1,2609402,6,40,1818
1,2609402,6,43,115
1,2609402,6,44,1711
1,2609402,6,45,75
1,2609402,6,50,501
1,2609402,6,51,53
1,2609402,6,55,39
1,2609402,6,65,173
1,2609402,6,70,1941
1,2609402,6,77,1120
1,2609402,6,80,5
1,2609402,6,90,6
1,2609402,7,10,574
1,2609402,7,11,3705
1,2609402,7,12,270
1,2609402,7,13,2196
1,2609402,7,14,27
1,2609402,7,16,2
1,2609402,7,18,374
1,2609402,7,21,42
1,2609402,7,22,12923
1,2609402,7,23,830
1,2609402,7,27,86
1,2609402,7,28,42
1,2609402,7,29,4
1,2609402,7,33,14
1,2609402,7,35,581
1,2609402,7,36,64
1,2609402,7,40,7088
1,2609402,7,43,913
1,2609402,7,44,1440
1,2609402,7,45,1005
1,2609402,7,50,511
1,2609402,7,51,558
1,2609402,7,55,142
1,2609402,7,65,199
1,2609402,7,70,140
1,2609402,7,77,947
1,2609402,7,80,6
1,2609402,7,90,6
1,2609501,3,14,38
1,2609501,3,16,4
1,2609501,3,21,119
1,2609501,3,22,3710
1,2609501,3,35,2
1,2609501,3,40,3240
1,2609501,3,44,1829
1,2609501,3,45,4184
1,2609501,3,50,15
1,2609501,3,77,4573
1,2609501,5,13,6958
1,2609501,5,16,33
1,2609501,5,22,5247
1,2609501,5,28,55
1,2609501,5,29,1
1,2609501,5,44,378
1,2609501,5,45,710
1,2609501,5,50,81
1,2609501,5,55,1942
1,2609501,6,10,3375
1,2609501,6,11,1557
1,2609501,6,12,1264
1,2609501,6,13,958
1,2609501,6,14,15
1,2609501,6,15,1326
1,2609501,6,16,3
1,2609501,6,18,362
1,2609501,6,19,816
1,2609501,6,20,23
1,2609501,6,21,7
1,2609501,6,22,2606
1,2609501,6,23,172
1,2609501,6,27,8
1,2609501,6,28,169
1,2609501,6,30,12
1,2609501,6,33,20
1,2609501,6,36,3
1,2609501,6,40,1447
1,2609501,6,43,17
1,2609501,6,44,1033
1,2609501,6,45,140
1,2609501,6,50,313
1,2609501,6,51,39
1,2609501,6,55,19
1,2609501,6,65,117
1,2609501,6,70,1565
1,2609501,6,77,336
1,2609501,6,80,7
1,2609501,6,90,2
1,2609501,7,10,1055
1,2609501,7,11,4911
1,2609501,7,12,274
1,2609501,7,13,1165
1,2609501,7,14,25
1,2609501,7,16,4
1,2609501,7,18,235
1,2609501,7,21,23
1,2609501,7,22,1595
1,2609501,7,23,52
1,2609501,7,27,30
1,2609501,7,28,33
1,2609501,7,33,4
1,2609501,7,35,4
1,2609501,7,36,12
1,2609501,7,40,2436
1,2609501,7,43,448
1,2609501,7,44,2466
1,2609501,7,45,141
1,2609501,7,50,179
1,2609501,7,51,295
1,2609501,7,55,137
1,2609501,7,65,197
1,2609501,7,70,95
1,2609501,7,77,2082
1,2609501,7,80,4
1,2609501,7,90,3
1,2609600,3,14,402
1,2609600,3,16,142
1,2609600,3,21,3428
1,2609600,3,22,58902
1,2609600,3,29,43
1,2609600,3,35,1519
1,2609600,3,40,37173
1,2609600,3,44,29247
1,2609600,3,45,49863
1,2609600,3,50,1267
1,2609600,3,77,39438
1,2609600,5,13,94859
1,2609600,5,16,1110
1,2609600,5,22,76601
1,2609600,5,28,929
1,2609600,5,29,66
1,2609600,5,44,10160
1,2609600,5,45,5213
1,2609600,5,50,5948
1,2609600,5,55,7923
1,2609600,6,10,23312
1,2609600,6,11,25042
1,2609600,6,12,4482
1,2609600,6,13,18700
1,2609600,6,14,246
1,2609600,6,15,6713
1,2609600,6,16,87
1,2609600,6,18,13118
1,2609600,6,19,4767
1,2609600,6,20,318
1,2609600,6,21,280
1,2609600,6,22,34925
1,2609600,6,23,7688
1,2609600,6,27,109
1,2609600,6,28,1957
1,2609600,6,29,69
1,2609600,6,30,548
1,2609600,6,33,442
1,2609600,6,35,43
1,2609600,6,36,189
1,2609600,6,40,26832
1,2609600,6,43,4491
1,2609600,6,44,13354
1,2609600,6,45,763
1,2609600,6,50,13048
1,2609600,6,51,741
1,2609600,6,55,284
1,2609600,6,65,6426
1,2609600,6,70,5495
1,2609600,6,77,5241
1,2609600,6,80,245
1,2609600,6,90,32
1,2609600,7,10,32965
1,2609600,7,11,23132
1,2609600,7,12,1664
1,2609600,7,13,28918
1,2609600,7,14,386
1,2609600,7,16,81
1,2609600,7,18,3003
1,2609600,7,21,360
1,2609600,7,22,30112
1,2609600,7,23,6939
1,2609600,7,27,86
1,2609600,7,28,543
1,2609600,7,29,32
1,2609600,7,33,74
1,2609600,7,35,670
1,2609600,7,36,369
1,2609600,7,40,46547
1,2609600,7,43,7476
1,2609600,7,44,12503
1,2609600,7,45,3278
1,2609600,7,50,7159
1,2609600,7,51,5058
1,2609600,7,55,372
1,2609600,7,65,4949
1,2609600,7,70,1351
1,2609600,7,77,5604
1,2609600,7,80,82
1,2609600,7,90,45
1,2609709,3,14,8
1,2609709,3,16,2
1,2609709,3,21,9
1,2609709,3,22,901
1,2609709,3,35,2
1,2609709,3,40,1638
1,2609709,3,44,5907
1,2609709,3,45,869
1,2609709,3,50,1
1,2609709,3,77,2969
1,2609709,5,13,4056
1,2609709,5,16,6
1,2609709,5,22,1462
1,2609709,5,28,5
1,2609709,5,29,1
1,2609709,5,44,4219
1,2609709,5,45,95
1,2609709,5,50,27
1,2609709,5,55,1612
1,2609709,6,10,216
1,2609709,6,11,531
1,2609709,6,12,166
1,2609709,6,13,934
1,2609709,6,14,13
1,2609709,6,15,105
1,2609709,6,16,2
1,2609709,6,18,169
1,2609709,6,19,81
1,2609709,6,20,7
1,2609709,6,21,1
1,2609709,6,22,589
1,2609709,6,23,124
1,2609709,6,28,111
1,2609709,6,30,9
1,2609709,6,33,23
1,2609709,6,35,1
1,2609709,6,36,2
1,2609709,6,40,320
1,2609709,6,43,2655
1,2609709,6,44,6289
1,2609709,6,45,22
1,2609709,6,50,78
1,2609709,6,51,44
1,2609709,6,55,14
1,2609709,6,65,32
1,2609709,6,70,139
1,2609709,6,77,138
1,2609709,6,80,2
1,2609709,7,10,125
1,2609709,7,11,209
1,2609709,7,12,3034
1,2609709,7,13,316
1,2609709,7,14,14
1,2609709,7,18,10
1,2609709,7,21,7
1,2609709,7,22,183
1,2609709,7,23,14
1,2609709,7,27,2
1,2609709,7,28,3
1,2609709,7,33,4
1,2609709,7,35,1
1,2609709,7,36,5
1,2609709,7,40,540
1,2609709,7,43,125
1,2609709,7,44,8750
1,2609709,7,45,50
1,2609709,7,50,55
1,2609709,7,51,10
1,2609709,7,55,59
1,2609709,7,65,20
1,2609709,7,70,17
1,2609709,7,77,65
1,2609709,7,80,3
1,2609709,7,90,1
1,2609808,3,14,18
1,2609808,3,16,1
1,2609808,3,21,3
1,2609808,3,22,516
1,2609808,3,35,1
1,2609808,3,40,805
1,2609808,3,44,5509
1,2609808,3,45,513
1,2609808,3,50,4
1,2609808,3,77,1189
1,2609808,5,13,2529
1,2609808,5,22,937
1,2609808,5,29,1
1,2609808,5,44,2685
1,2609808,5,45,1255
1,2609808,5,50,5
1,2609808,5,55,666
1,2609808,6,10,1213
1,2609808,6,11,309
1,2609808,6,12,48
1,2609808,6,13,854
1,2609808,6,14,12
1,2609808,6,15,122
1,2609808,6,16,2
1,2609808,6,18,45
1,2609808,6,19,4
1,2609808,6,20,2
1,2609808,6,22,446
1,2609808,6,23,5
1,2609808,6,28,114
1,2609808,6,30,5
1,2609808,6,33,1
1,2609808,6,36,3
1,2609808,6,40,1303
1,2609808,6,43,1
1,2609808,6,44,3692
1,2609808,6,45,65
1,2609808,6,50,17
1,2609808,6,51,10
1,2609808,6,55,3
1,2609808,6,65,4
1,2609808,6,70,493
1,2609808,6,77,304
1,2609808,6,80,1
1,2609808,7,10,80
1,2609808,7,11,1885
1,2609808,7,12,35
1,2609808,7,13,1382
1,2609808,7,14,12
1,2609808,7,16,1
1,2609808,7,18,19
1,2609808,7,22,314
1,2609808,7,23,3
1,2609808,7,28,13
1,2609808,7,33,3
1,2609808,7,35,3
1,2609808,7,36,2
1,2609808,7,40,496
1,2609808,7,43,50
1,2609808,7,44,1598
1,2609808,7,45,323
1,2609808,7,50,14
1,2609808,7,51,2264
1,2609808,7,55,30
1,2609808,7,65,199
1,2609808,7,70,11
1,2609808,7,77,300
1,2609907,3,14,50
1,2609907,3,16,5
1,2609907,3,21,38
1,2609907,3,22,1569
1,2609907,3,29,2
1,2609907,3,35,2
1,2609907,3,40,6684
1,2609907,3,44,10902
1,2609907,3,45,2679
1,2609907,3,50,52
1,2609907,3,77,10000
1,2609907,5,13,18105
1,2609907,5,16,19
1,2609907,5,22,3271
1,2609907,5,28,13
1,2609907,5,29,1
1,2609907,5,44,1191
1,2609907,5,45,5175
1,2609907,5,50,67
1,2609907,5,55,2474
1,2609907,6,10,6888
1,2609907,6,11,3221
1,2609907,6,12,2126
1,2609907,6,13,3641
1,2609907,6,14,41
1,2609907,6,15,580
1,2609907,6,16,10
1,2609907,6,18,1298
1,2609907,6,19,110
1,2609907,6,20,42
1,2609907,6,21,18
1,2609907,6,22,1471
1,2609907,6,23,47
1,2609907,6,27,1
1,2609907,6,28,561
1,2609907,6,29,2
1,2609907,6,30,206
1,2609907,6,33,18
1,2609907,6,35,5
1,2609907,6,36,48
1,2609907,6,40,8305
1,2609907,6,43,62
1,2609907,6,44,3459
1,2609907,6,45,516
1,2609907,6,50,318
1,2609907,6,51,209
1,2609907,6,55,29
1,2609907,6,65,238
1,2609907,6,70,844
1,2609907,6,77,460
1,2609907,6,80,9
1,2609907,6,90,12
1,2609907,7,10,624
1,2609907,7,11,16305
1,2609907,7,12,136
1,2609907,7,13,2698
1,2609907,7,14,28
1,2609907,7,16,26
1,2609907,7,18,87
1,2609907,7,21,20
1,2609907,7,22,973
1,2609907,7,23,15
1,2609907,7,27,4
1,2609907,7,28,16
1,2609907,7,29,1
1,2609907,7,33,24
1,2609907,7,35,3
1,2609907,7,36,5
1,2609907,7,40,1408
1,2609907,7,43,69
1,2609907,7,44,2678
1,2609907,7,45,660
1,2609907,7,50,285
1,2609907,7,51,8373
1,2609907,7,55,165
1,2609907,7,65,82
1,2609907,7,70,56
1,2609907,7,77,490
1,2609907,7,80,2
1,2609907,7,90,8
1,2610004,3,14,26
1,2610004,3,16,2
1,2610004,3,21,69
1,2610004,3,22,3604
1,2610004,3,35,1
1,2610004,3,40,3350
1,2610004,3,44,8906
1,2610004,3,45,5741
1,2610004,3,50,17
1,2610004,3,77,5634
1,2610004,5,13,11220
1,2610004,5,16,83
1,2610004,5,22,6881
1,2610004,5,28,99
1,2610004,5,29,1
1,2610004,5,44,2308
1,2610004,5,45,625
1,2610004,5,50,63
1,2610004,5,55,2699
1,2610004,6,10,598
1,2610004,6,11,8437
1,2610004,6,12,663
1,2610004,6,13,1408
1,2610004,6,14,24
1,2610004,6,15,663
1,2610004,6,16,4
1,2610004,6,18,1033
1,2610004,6,19,162
1,2610004,6,20,19
1,2610004,6,21,16
1,2610004,6,22,4143
1,2610004,6,23,254
1,2610004,6,27,15
1,2610004,6,28,425
1,2610004,6,30,24
1,2610004,6,33,14
1,2610004,6,35,1
1,2610004,6,36,20
1,2610004,6,40,2476
1,2610004,6,43,2559
1,2610004,6,44,1135
1,2610004,6,45,55
1,2610004,6,50,256
1,2610004,6,51,36
1,2610004,6,55,26
1,2610004,6,65,738
1,2610004,6,70,556
1,2610004,6,77,1845
1,2610004,6,80,10
1,2610004,6,90,11
1,2610004,7,10,386
1,2610004,7,11,4664
1,2610004,7,12,493
1,2610004,7,13,1832
1,2610004,7,14,21
1,2610004,7,16,7
1,2610004,7,18,220
1,2610004,7,21,16
1,2610004,7,22,1640
1,2610004,7,23,122
1,2610004,7,27,363
1,2610004,7,28,81
1,2610004,7,33,2
1,2610004,7,35,11
1,2610004,7,36,17
1,2610004,7,40,6288
1,2610004,7,43,1108
1,2610004,7,44,7224
1,2610004,7,45,614
1,2610004,7,50,217
1,2610004,7,51,778
1,2610004,7,55,193
1,2610004,7,65,300
1,2610004,7,70,281
1,2610004,7,77,499
1,2610004,7,80,6
1,2610004,7,90,6
1,2610103,3,14,10
1,2610103,3,21,2
1,2610103,3,22,235
1,2610103,3,40,1327
1,2610103,3,44,424
1,2610103,3,45,415
1,2610103,3,50,1
1,2610103,3,77,1380
1,2610103,5,13,2121
1,2610103,5,16,4
1,2610103,5,22,423
1,2610103,5,28,1
1,2610103,5,44,209
1,2610103,5,45,37
1,2610103,5,50,7
1,2610103,5,55,682
1,2610103,6,10,412
1,2610103,6,11,1562
1,2610103,6,12,50
1,2610103,6,13,197
1,2610103,6,14,10
1,2610103,6,15,11
1,2610103,6,16,1
1,2610103,6,18,30
1,2610103,6,19,8
1,2610103,6,22,206
1,2610103,6,23,6
1,2610103,6,28,29
1,2610103,6,30,19
1,2610103,6,40,585
1,2610103,6,43,8
1,2610103,6,44,443
1,2610103,6,45,17
1,2610103,6,50,8
1,2610103,6,51,1
1,2610103,6,55,2
1,2610103,6,65,165
1,2610103,6,70,218
1,2610103,6,77,35
1,2610103,6,80,1
1,2610103,6,90,3
1,2610103,7,10,42
1,2610103,7,11,210
1,2610103,7,12,15
1,2610103,7,13,332
1,2610103,7,14,1
1,2610103,7,16,1
1,2610103,7,18,2
1,2610103,7,21,3
1,2610103,7,22,63
1,2610103,7,23,2
1,2610103,7,28,2
1,2610103,7,35,2
1,2610103,7,40,2313
1,2610103,7,43,20
1,2610103,7,44,158
1,2610103,7,45,423
1,2610103,7,50,10
1,2610103,7,51,5
1,2610103,7,55,37
1,2610103,7,65,248
1,2610103,7,70,5
1,2610103,7,77,58
1,2610202,3,14,17
1,2610202,3,16,1
1,2610202,3,21,15
1,2610202,3,22,1167
1,2610202,3,29,1
1,2610202,3,35,1
1,2610202,3,40,5659
1,2610202,3,44,888
1,2610202,3,45,1833
1,2610202,3,50,7
1,2610202,3,77,3828
1,2610202,5,13,7547
1,2610202,5,16,6
1,2610202,5,22,1690
1,2610202,5,28,5
1,2610202,5,44,322
1,2610202,5,45,135
1,2610202,5,50,17
1,2610202,5,55,2926
1,2610202,6,10,7043
1,2610202,6,11,375
1,2610202,6,12,311
1,2610202,6,13,227
1,2610202,6,14,15
1,2610202,6,15,3453
1,2610202,6,16,3
1,2610202,6,18,107
1,2610202,6,19,37
1,2610202,6,20,11
1,2610202,6,21,4
1,2610202,6,22,757
1,2610202,6,23,32
1,2610202,6,28,214
1,2610202,6,30,3
1,2610202,6,33,3
1,2610202,6,36,5
1,2610202,6,40,565
1,2610202,6,43,393
1,2610202,6,44,456
1,2610202,6,45,44
1,2610202,6,50,37
1,2610202,6,51,31
1,2610202,6,55,18
1,2610202,6,65,10
1,2610202,6,70,157
1,2610202,6,77,76
1,2610202,6,80,3
1,2610202,6,90,2
1,2610202,7,10,221
1,2610202,7,11,560
1,2610202,7,12,204
1,2610202,7,13,740
1,2610202,7,14,11
1,2610202,7,18,24
1,2610202,7,21,5
1,2610202,7,22,252
1,2610202,7,23,17
1,2610202,7,27,1
1,2610202,7,28,24
1,2610202,7,33,2
1,2610202,7,36,8
1,2610202,7,40,7222
1,2610202,7,43,97
